country,country_code,year,region,rank_stat_ind,stat_ind,rank_dem_stat,dem_stat,stateness,monopoly,identity,no_dogmas,admin,pol_part,elect,power,assembly,express,ruleoflaw,separation,judiciary,prosecution,civ_rights,stab_dem,perf_dem,com_dem,integ,party_sys,int_group,approv_dem,soc_cap,rank_econ_stat,econ_stat,level_development,barriers,market,compet,anti_monop,for_trade,bank,stab_econ,infl,macro_stab,priv_prop,prop_rights,priv_ent,welfare,safety_nets,equal,perf_econ,output,sustain,envir,edu,rank_gov_ind,gov_ind,level_diff,constr,civil_trad,conflict_intens,GNI,UN_edu,state_rol,gov_perf,steering,priority,implement,learning,efficiency,assets,coord,anti_corrupt,consens,goals,veto,cleavage,civil_part,recon,int_coop,use_support,cred,reg_coop,trend_dem,trend_econ,trend_gov,core_stateness,state_failure,pol_sys,cat_stat_ind,cat_dem_stat,cat_trend_dem,cat_econ_stat,cat_trend_econ,cat_gov_ind,cat_trend_gov,cat_level_diff,stateness_cat,pol_part_cat,ruleoflaw_cat,stab_dem_cat,integ_cat,level_development_cat,market_cat,stab_econ_cat,priv_prop_cat,welfare_cat,perf_econ_cat,sustain_cat,level_diff_cat,steering_cat,efficiency_cat,consens_cat,int_coop_cat
"Tunisia","TUN",2010,"Middle East and North Africa",80,4.980952,102,3.783333,8,8,9,8,7,2.5,3,2,3,2,3.75,3,4,4,4,2,2,2,2.6666667,2,3,,3,51,6.178571,4,4,6.25,8,5,7,5,7,7,7,6,6,6,6.5,6,7,8,8,5.5,5,6,87,4.3170621,5.0208333,4,8,2,6,5,5.125,4.854167,4.3333333,4,5,4,5,5,7,3,3.75,5,1,7,2,,6.3333333,6,6,7,-.17,-.61,-.5625,7.5,"Stable state","autocracy","Very limited","Hard-line autocracy","No significant changes","Functional flaws","Deterioration","Moderate","Deterioration","Moderate","Sound","Flawed","Flawed","Poor","Flawed","Flawed","Fair","Sound","Fair","Sound","Sound","Fair","Fair","Flawed","Fair","Flawed","Fair"
"Tunisia","TUN",2012,"Middle East and North Africa",81,4.978571,100,3.85,7.75,8,9,7,7,3,3,2,4,3,3.5,3,4,3,4,2,2,2,3,2,3,,4,52,6.107143,5,5,5.75,6,5,7,5,7,7,7,6,6,6,6.5,6,7,7,7,5.5,5,6,87,4.3405189,4.8958333,5,7,3,5,4,5.375,4.895833,3.6666667,4,4,3,5.3333333,5,7,4,4.25,6,2,6,3,,6.3333333,6,6,7,.07,-.07,.04166698,7.5,"Stable state","autocracy","Very limited","Hard-line autocracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Flawed","Flawed","Poor","Flawed","Fair","Fair","Sound","Fair","Sound","Sound","Fair","Fair","Flawed","Fair","Flawed","Fair"
"Tunisia","TUN",2014,"Middle East and North Africa",60,5.739285,64,5.8,7.25,7,9,6,7,7.25,8,8,7,6,5,6,5,4,5,4.5,4,5,5,4,6,5,5,62,5.678571,5,5,5.75,6,5,7,5,6,6,6,6,6,6,6,6,6,6,6,5,4,6,79,4.5764198,5.6458333,6,7,6,6,4,4.875,5.066667,5,6,4,5,4.6666667,4,6,4,4.6,5,4,5,5,4,6,6,5,7,1.95,-.43,.17083311,7,"Stable state","democracy","Limited","Highly defective democracy","Strong improvement","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair"
"Tunisia","TUN",2016,"Middle East and North Africa",50,6.15,54,6.3,7.5,7,9,7,7,7.5,9,8,7,6,5.5,7,6,4,5,5.5,5,6,5.5,5,7,5,5,49,6,5,5,5.5,5,5,7,5,7.5,8,7,6,6,6,6,6,6,6,6,6,6,6,55,5.3290123,5.4166667,6,7,6,5,4,4.5,5.933333,5.3333333,6,4,6,5,5,7,3,6.4,7,6,6,7,6,7,6,7,8,.5,.32,.86666679,7,"Stable state","democracy","Limited","Defective democracy","Improvement","Functional flaws","No significant changes","Moderate","Improvement","Moderate","Sound","Sound","Fair","Fair","Fair","Fair","Fair","Sound","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Sound"
"Tunisia","TUN",2018,"Middle East and North Africa",44,6.267857,43,6.5,7.5,7,9,7,7,7.5,9,8,7,6,5.75,7,6,4,6,6,5,7,5.75,5,7,6,5,47,6.035714,5,5,5.75,5,6,7,5,7.5,8,7,6,6,6,6,6,6,6,6,6,6,6,51,5.3268287,5.0625,6,6,5,6,3,4.375,5.983333,5.3333333,6,4,6,4.6666667,5,6,3,6.6,7,6,7,7,6,7.3333333,6,7,9,.2,.04,.04999971,7,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Fair","Fair","Fair","Fair","Sound","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Sound","Sound"
"Turkey","TUR",2006,"Middle East and North Africa",34,6.917857,38,7.05,7.75,8,7,8,8,7,8,7,7,6,6.25,7,6,6,6,8,7,9,6.25,6,7,6,6,28,6.785714,5,5,7,7,7,7,7,8,8,8,8,8,8,6,5,7,8,8,5.5,5,6,21,6.491358,4.8333333,5,6,5,5,4,4,7.366667,8,8,8,8,6.3333333,6,8,5,6.8,8,8,7,6,5,8.3333333,10,8,7,,,,8,"Stable state","democracy","Limited","Defective democracy",,"Functional flaws",,"Good",,"Moderate","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Fair","Sound","Sound"
"Turkey","TUR",2008,"Middle East and North Africa",32,7.167857,39,7.05,7.75,8,7,8,8,7,8,7,7,6,6.75,8,7,6,6,7,7,7,6.75,7,7,7,6,24,7.285714,6,6,8,8,8,8,8,8.5,9,8,8,8,8,6,5,7,8,8,6.5,5,8,24,6.3054784,3.9583333,3,5,5,4,3,3.75,7.283333,8,9,7,8,6.3333333,5,9,5,6.8,8,8,6,8,4,8,9,8,7,0,.5,-.08333349,8,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","Improvement","Good","No significant changes","Minor","Sound","Sound","Sound","Sound","Sound","Fair","Sound","Excellent","Sound","Fair","Sound","Sound","Flawed","Sound","Fair","Sound","Sound"
"Turkey","TUR",2010,"Middle East and North Africa",20,7.539286,30,7.65,8,8,7,8,9,7.75,8,8,8,7,7.25,8,7,7,7,8,8,8,7.25,6,8,8,7,22,7.428571,5,5,8.5,8,8,9,9,8.5,9,8,8.5,8,9,7,7,7,8,8,6.5,5,8,23,6.3687963,3.7291667,3,5,5,3,3,3.375,7.4,8,9,8,7,6.6666667,6,9,5,6.6,9,7,6,6,5,8.3333333,9,9,7,.6,.14,.11666679,8.5,"Stable state","democracy","Advanced","Defective democracy","Improvement","Functioning","No significant changes","Good","No significant changes","Minor","Sound","Sound","Sound","Sound","Sound","Fair","Excellent","Excellent","Excellent","Sound","Sound","Sound","Flawed","Sound","Sound","Sound","Sound"
"Turkey","TUR",2012,"Middle East and North Africa",20,7.539286,28,7.65,7.75,8,7,7,9,7.75,8,9,7,7,7.5,9,7,7,7,8,8,8,7.25,6,8,8,7,21,7.428571,5,5,8.5,8,8,9,9,8.5,9,8,9,9,9,6.5,6,7,8,8,6.5,5,8,17,6.654429,4.2291667,3,6,5,3,5,3.375,7.633333,7.6666667,8,8,7,7,6,9,6,7.2,9,9,7,6,5,8.6666667,9,9,8,0,0,.23333311,8.5,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Good","No significant changes","Minor","Sound","Sound","Sound","Sound","Sound","Fair","Excellent","Excellent","Excellent","Sound","Sound","Sound","Flawed","Sound","Sound","Sound","Excellent"
"Turkey","TUR",2014,"Middle East and North Africa",20,7.507143,26,7.55,7.75,8,7,7,9,7.75,8,10,7,6,7.25,8,7,7,7,8,8,8,7,7,8,8,5,22,7.464286,5,5,8.25,8,8,8,9,8.5,9,8,9.5,9,10,6.5,6,7,8,8,6.5,5,8,14,6.687037,4.25,4,6,5,2,5,3.5,7.666667,8.3333333,8,9,8,7,6,9,6,7,9,9,7,5,5,8.3333333,9,9,7,-.1,.04,.0333333,8.5,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Good","No significant changes","Minor","Sound","Sound","Sound","Sound","Sound","Fair","Sound","Excellent","Excellent","Sound","Sound","Sound","Flawed","Sound","Sound","Sound","Sound"
"Turkey","TUR",2016,"Middle East and North Africa",23,7.303572,33,7.25,7.75,8,8,6,9,7.25,8,10,6,5,6.25,7,6,6,6,8,7,9,7,7,7,8,6,23,7.357143,5,5,8.5,8,8,9,9,8,8,8,9.5,9,10,7,7,7,8,8,5.5,4,7,29,6.0551235,3.8333333,5,5,4,2,3,4,7.016667,7.6666667,8,8,7,6.6666667,6,9,5,6.4,8,8,6,5,5,7.3333333,9,7,6,-.3,-.11,-.64999962,8.5,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Good","Deterioration","Minor","Sound","Sound","Fair","Sound","Sound","Fair","Excellent","Sound","Excellent","Sound","Sound","Fair","Flawed","Sound","Sound","Fair","Sound"
"Turkey","TUR",2018,"Middle East and North Africa",51,6.167857,67,5.55,6.75,6,7,6,8,6,7,9,4,4,4.25,4,4,5,4,5,5,5,5.75,6,6,6,5,29,6.785714,5,5,8,7,8,8,9,7.5,7,8,8,8,8,7,7,7,7,7,5,4,6,74,4.720679,4.5833333,5,5,7,3,2,5.5,5.366667,6,6,6,6,5.3333333,5,6,5,3.8,6,4,3,3,3,6.3333333,8,5,6,-1.7,-.57,-1.6500001,7,"Stable state","democracy","Limited","Highly defective democracy","Strong deterioration","Functional flaws","Deterioration","Moderate","Strong deterioration","Moderate","Sound","Fair","Flawed","Fair","Fair","Fair","Sound","Sound","Sound","Sound","Sound","Fair","Fair","Fair","Fair","Flawed","Fair"
"Turkmenistan","TKM",2006,"Post Soviet Eurasia",108,3.202381,115,2.583333,7.25,9,6,9,5,1,1,1,1,1,2,2,2,3,1,1,1,1,1.6666667,1,2,,2,101,3.821429,4,4,1.75,2,2,2,1,3.5,4,3,2.5,3,2,4,4,4,8,8,3,3,3,116,1.8478974,5.7291667,6,10,3,8,1,6.375,2.05,2,2,2,2,2,2,2,2,1.2,1,1,2,1,1,3,3,3,3,,,,7,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy",,"Poorly functioning",,"Failed",,"Moderate","Sound","Poor","Poor","Poor","Poor","Flawed","Poor","Flawed","Flawed","Flawed","Sound","Flawed","Fair","Poor","Poor","Poor","Flawed"
"Turkmenistan","TKM",2008,"Post Soviet Eurasia",115,3.338095,117,2.783333,7.75,9,7,9,6,1.25,2,1,1,1,2.25,2,3,3,1,1,1,1,1.6666667,1,2,,2,103,3.892857,4,4,1.75,2,2,2,1,4.5,5,4,2.5,3,2,4,4,4,7,7,3.5,3,4,121,2.0182716,5.6666667,5,10,4,8,1,6,2.233333,2.3333333,3,2,2,2,2,2,2,1.6,1,1,3,1,2,3,3,2,4,.2,.07,.1833334,7.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Failed","No significant changes","Moderate","Sound","Poor","Poor","Poor","Poor","Flawed","Poor","Fair","Flawed","Flawed","Sound","Flawed","Fair","Poor","Poor","Poor","Flawed"
"Turkmenistan","TKM",2010,"Post Soviet Eurasia",114,3.552381,124,2.783333,7.75,9,7,9,6,1.25,2,1,1,1,2.25,2,3,3,1,1,1,1,1.6666667,1,2,,2,96,4.321429,4,4,1.75,2,2,2,1,5.5,5,6,3,3,3,4,4,4,8,8,4,3,5,119,2.28,5.5,5,10,4,7,1,6,2.533333,3,3,3,3,2,2,2,2,1.8,2,1,3,1,2,3.3333333,3,2,5,0,.43,.29999995,7.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Failed","No significant changes","Moderate","Sound","Poor","Poor","Poor","Poor","Flawed","Poor","Fair","Flawed","Flawed","Sound","Flawed","Fair","Flawed","Poor","Poor","Flawed"
"Turkmenistan","TKM",2012,"Post Soviet Eurasia",116,3.541667,121,2.833333,7.75,9,7,9,6,1.5,2,2,1,1,2.25,2,3,3,1,1,1,1,1.6666667,1,2,,2,101,4.25,4,4,2.25,3,2,2,2,5,4,6,3,3,3,3.5,4,3,8,8,4,3,5,119,2.1959259,5.3333333,5,10,3,6,2,6,2.45,2.6666667,3,3,2,2,2,2,2,1.8,2,1,3,1,2,3.3333333,3,2,5,.05,-.07,-.08333325,7.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Failed","No significant changes","Moderate","Sound","Poor","Poor","Poor","Poor","Flawed","Poor","Fair","Flawed","Flawed","Sound","Flawed","Fair","Flawed","Poor","Poor","Flawed"
"Turkmenistan","TKM",2014,"Post Soviet Eurasia",115,3.445238,123,2.783333,7.75,9,7,9,6,1.25,1,2,1,1,2.25,2,3,3,1,1,1,1,1.6666667,1,2,,2,104,4.107143,4,4,2.25,3,2,2,2,5,4,6,3,3,3,3.5,4,3,7,7,4,3,5,122,2.1868519,5.1666667,5,10,3,5,2,6,2.45,2.6666667,3,3,2,2,2,2,2,1.8,2,1,3,1,2,3.3333333,3,2,5,-.05,-.14,0,7.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Failed","No significant changes","Moderate","Sound","Poor","Poor","Poor","Poor","Flawed","Poor","Fair","Flawed","Flawed","Sound","Flawed","Fair","Flawed","Poor","Poor","Flawed"
"Turkmenistan","TKM",2016,"Post Soviet Eurasia",116,3.389286,121,2.85,8,10,7,9,6,1,1,1,1,1,2.25,2,2,3,2,1,1,1,2,2,2,,2,108,3.928571,4,4,2,2,2,2,2,3.5,2,5,3.5,4,3,4,4,4,7,7,3.5,3,4,122,2.4135571,4.9791667,4,10,3,4,3,5.875,2.716667,2.6666667,3,3,2,2,2,2,2,2.2,2,1,4,1,3,4,4,3,5,.07,-.18,.26666665,8,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Failed","No significant changes","Moderate","Sound","Poor","Poor","Poor","Poor","Flawed","Poor","Flawed","Flawed","Flawed","Sound","Flawed","Fair","Flawed","Poor","Poor","Flawed"
"Turkmenistan","TKM",2018,"Post Soviet Eurasia",119,3.139286,120,2.85,8,10,7,9,6,1,1,1,1,1,2.25,2,2,3,2,1,1,1,2,2,2,,2,112,3.428571,3,3,2,2,1,3,2,3.5,3,4,3.5,4,3,3.5,4,3,5,5,3.5,3,4,118,2.5083333,5.3125,5,10,3,4,4,5.875,2.8,3,3,4,2,2,2,2,2,2.2,1,1,4,1,4,4,4,3,5,0,-.5,.08333325,8,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","Deterioration","Failed","No significant changes","Moderate","Sound","Poor","Poor","Poor","Poor","Flawed","Poor","Flawed","Flawed","Flawed","Fair","Flawed","Fair","Flawed","Poor","Poor","Flawed"
"Uganda","UGA",2006,"South and East Africa",64,5.542857,68,5.3,6.5,4,8,9,5,4.75,4,3,5,7,6.25,7,6,6,6,3,3,3,6,6,6,,6,50,5.785714,3,3,7,7,7,8,6,8.5,9,8,7,6,8,3,3,3,7,7,5,6,4,48,5.3331597,6.4375,8,5,5,10,6,4.625,5.783333,5,5,5,5,5.6666667,6,7,4,5.8,6,6,6,6,5,6.6666667,8,6,6,,,,4.5,"Stable state","autocracy","Limited","Moderate autocracy",,"Functional flaws",,"Moderate",,"Moderate","Sound","Fair","Fair","Flawed","Fair","Flawed","Sound","Excellent","Sound","Flawed","Sound","Fair","Fair","Fair","Fair","Fair","Sound"
"Uganda","UGA",2008,"South and East Africa",47,6.185715,45,6.8,7.5,7,8,9,6,7,7,6,7,8,6.5,6,7,6,7,6.5,7,6,6.5,7,7,6,6,60,5.571429,3,3,6.5,6,7,7,6,7.5,8,7,7,6,8,4,3,5,6,6,5,5,5,41,5.771358,6.3333333,6,5,7,10,6,4,6.283333,6.6666667,7,6,7,5,5,6,4,5.8,7,6,5,6,5,7.6666667,8,8,7,1.5,-.21,.5,6.5,"Stable state","democracy","Limited","Defective democracy","Strong improvement","Functional flaws","No significant changes","Good","Improvement","Moderate","Sound","Sound","Sound","Sound","Sound","Flawed","Sound","Sound","Sound","Flawed","Fair","Fair","Fair","Sound","Fair","Fair","Sound"
"Uganda","UGA",2010,"South and East Africa",41,6.335714,42,6.85,7.75,7,8,9,7,6.5,6,8,6,6,6.5,7,7,6,6,7,7,7,6.5,7,6,7,6,60,5.821429,4,4,5.75,6,4,7,6,8,8,8,6,5,7,5,4,6,7,7,5,5,5,30,6.0709877,5.9791667,7,5,4,10,6,3.875,6.666667,7.3333333,7,7,8,5.6666667,6,7,4,6,7,6,6,6,5,7.6666667,8,7,8,.05,.25,.38333321,7,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Sound","Sound","Sound","Sound","Flawed","Fair","Sound","Fair","Fair","Sound","Fair","Fair","Sound","Fair","Fair","Sound"
"Uganda","UGA",2012,"South and East Africa",43,6.242857,43,6.7,7.75,8,8,8,7,6,6,7,6,5,6,6,7,5,6,7,7,7,6.75,7,6,8,6,61,5.785714,4,4,6.5,6,6,7,7,7,8,6,6,5,7,5,4,6,7,7,5,5,5,37,5.820216,6.3541667,7,5,5,9,8,4.125,6.333333,6.6666667,6,7,7,5,5,6,4,6,7,6,6,6,5,7.6666667,7,7,9,-.15,-.04,-.33333302,7.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Fair","Fair","Sound","Sound","Flawed","Sound","Sound","Fair","Fair","Sound","Fair","Fair","Sound","Fair","Fair","Sound"
"Uganda","UGA",2014,"South and East Africa",46,6.271429,39,6.9,7.75,8,8,8,7,6,6,7,5,6,6.25,6,7,5,7,7.5,7,8,7,7,7,8,6,64,5.642857,3,3,6.5,6,6,7,7,7.5,8,7,6.5,5,8,5,4,6,6,6,5,5,5,38,5.8632099,6.3333333,7,5,6,9,7,4,6.383333,7,7,7,7,5.3333333,5,7,4,6.2,7,6,7,6,5,7,7,6,8,.2,-.14,.04999971,7.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Fair","Fair","Sound","Sound","Flawed","Sound","Sound","Sound","Fair","Fair","Fair","Fair","Sound","Fair","Fair","Sound"
"Uganda","UGA",2016,"South and East Africa",49,6.192857,47,6.6,7.75,8,8,8,7,5.5,6,6,5,5,5.75,6,7,4,6,7,7,7,7,7,7,8,6,60,5.785714,3,3,6.5,6,6,7,7,8,8,8,6.5,5,8,4.5,3,6,7,7,5,5,5,40,5.7005556,6.375,7,5,6,9,7,4.25,6.2,7,7,7,7,5.3333333,5,7,4,5.8,7,6,5,6,5,6.6666667,7,6,7,-.3,.14,-.1833334,7.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Fair","Fair","Sound","Sound","Flawed","Sound","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Fair","Fair","Sound"
"Uganda","UGA",2018,"South and East Africa",59,5.663095,68,5.433333,7.5,8,8,8,6,4.5,5,3,5,5,5.5,5,7,4,6,3,3,3,6.6666667,7,7,,6,57,5.892857,3,3,6.75,6,6,7,8,8.5,9,8,7,6,8,5,4,6,6,6,5,5,5,52,5.3074691,6.4166667,7,5,6,9,7,4.5,5.766666,5,5,5,5,5.3333333,5,7,4,5.4,7,4,5,6,5,7.3333333,7,7,8,-1.17,.11,-.4333334,7,"Stable state","autocracy","Limited","Moderate autocracy","Strong deterioration","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Fair","Fair","Flawed","Sound","Flawed","Sound","Excellent","Sound","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Sound"
"Ukraine","UKR",2006,"Post Soviet Eurasia",32,6.960714,37,7.1,8,7,9,10,6,7.75,8,7,9,7,7,7,7,6,8,6.5,7,6,6.25,5,6,7,7,27,6.821429,6,6,6.75,6,6,8,7,8.5,9,8,6.5,6,7,6.5,6,7,8,8,5.5,4,7,65,4.7044753,4.0833333,5,5,2,8,1,3.5,5.433333,5.3333333,5,5,6,4.3333333,4,5,4,5.4,5,6,6,5,5,6.6666667,4,7,9,,,,6.5,"Stable state","democracy","Limited","Defective democracy",,"Functional flaws",,"Moderate",,"Minor","Sound","Sound","Sound","Sound","Fair","Fair","Sound","Excellent","Sound","Sound","Sound","Fair","Flawed","Fair","Flawed","Fair","Sound"
"Ukraine","UKR",2008,"Post Soviet Eurasia",35,6.925,35,7.35,8.75,9,9,10,7,7.75,8,7,8,8,6.75,7,7,5,8,7.5,7,8,6,6,5,7,6,46,6.5,5,5,7,7,6,8,7,7.5,8,7,6,6,6,6,6,6,8,8,6,5,7,55,5.25,4.375,5,5,4,8,1,3.25,6,6.3333333,6,7,6,4.3333333,4,5,4,6,7,7,7,5,4,7.3333333,6,8,8,.25,-.32,.5666666,8,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","Improvement","Minor","Excellent","Sound","Sound","Sound","Fair","Fair","Sound","Sound","Fair","Fair","Sound","Fair","Flawed","Fair","Flawed","Fair","Sound"
"Ukraine","UKR",2010,"Post Soviet Eurasia",37,6.553572,37,7,8.75,9,9,9,8,7.75,8,7,8,8,6.25,6,6,5,8,6.5,6,7,5.75,5,5,7,6,55,6.107143,5,5,6.75,6,6,8,7,6.5,7,6,6,6,6,6,6,6,7,7,5.5,5,6,66,4.9360802,4.0833333,5,5,3,7,1,3.5,5.683333,5.6666667,5,6,6,4,4,4,4,6.4,9,7,7,5,4,6.6666667,6,6,8,-.35,-.39,-.3166666,8.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Minor","Excellent","Sound","Fair","Sound","Fair","Fair","Sound","Sound","Fair","Fair","Sound","Fair","Flawed","Fair","Flawed","Fair","Sound"
"Ukraine","UKR",2012,"Post Soviet Eurasia",54,5.960714,60,6.1,8.75,9,9,9,8,6,7,6,5,6,5,5,5,4,6,5.5,6,5,5.25,4,5,6,6,60,5.821429,5,5,6.25,6,6,7,6,6,7,5,6,6,6,6,6,6,6,6,5.5,5,6,76,4.6444444,4.1875,5,5,3,7,1,4.125,5.333333,5.6666667,5,6,6,4,4,5,3,5,7,5,5,4,4,6.6666667,6,6,8,-.9,-.29,-.3499999,8.5,"Stable state","democracy","Limited","Defective democracy","Deterioration","Functional flaws","No significant changes","Moderate","No significant changes","Minor","Excellent","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Flawed","Fair","Flawed","Fair","Sound"
"Ukraine","UKR",2014,"Post Soviet Eurasia",57,5.889286,58,6.1,8.75,9,9,9,8,6,6,6,6,6,5,5,5,4,6,5.5,6,5,5.25,4,5,6,6,62,5.678571,6,6,6.25,6,6,7,6,5.5,6,5,5.5,5,6,6,6,6,5,5,5.5,5,6,87,4.2633873,4.0208333,5,5,3,6,1,4.125,4.916667,4.6666667,4,5,5,4,4,5,3,5,7,5,5,4,4,6,5,5,8,0,-.14,-.41666698,8.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Weak","No significant changes","Minor","Excellent","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Fair","Flawed","Fair","Flawed","Fair","Fair"
"Ukraine","UKR",2016,"Post Soviet Eurasia",52,6.053572,38,6.75,7.25,5,8,9,7,7.75,8,6,9,8,6.25,7,6,5,7,7,6,8,5.5,3,6,6,7,73,5.357143,5,5,6.5,6,6,8,6,5.5,6,5,7,7,7,6.5,6,7,2,2,5,4,6,65,5.0244444,5.375,8,4,9,6,1,4.25,5.6,5.6666667,5,5,7,4.6666667,4,6,4,5.4,7,6,4,6,4,6.6666667,6,6,8,.65,-.32,.6833334,6,"Stable state","democracy","Limited","Defective democracy","Improvement","Functional flaws","No significant changes","Moderate","Improvement","Moderate","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Fair","Sound","Sound","Poor","Fair","Fair","Fair","Fair","Fair","Sound"
"Ukraine","UKR",2018,"Post Soviet Eurasia",36,6.539286,36,6.9,7.5,5,8,9,8,7.5,8,6,9,7,6.25,7,6,5,7,7.5,7,8,5.75,4,6,6,7,43,6.178571,5,5,6.75,7,6,8,6,7,7,7,6.5,6,7,6.5,6,7,6,6,5.5,5,6,49,5.4104475,5.3541667,7,4,9,7,1,4.125,6.033333,6,5,6,7,5.3333333,5,6,5,5.8,7,7,4,7,4,7,7,6,8,.15,.82,.4333334,6.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","Improvement","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Sound","Sound","Sound","Fair","Fair","Fair","Fair","Fair","Fair","Sound"
"United Arab Emirates","ARE",2006,"Middle East and North Africa",75,5.028572,102,3.2,7.25,10,6,6,7,2,1,1,2,4,3.75,1,4,4,6,1,1,1,2,1,2,,3,26,6.857143,7,7,6.5,5,5,9,7,8,8,8,6,6,6,6,9,3,9,9,5.5,5,6,77,4.1958333,4.75,3,10,4,1,5,5.5,4.75,4,4,4,4,5.3333333,4,6,6,4,5,1,7,3,,5.6666667,3,6,8,,,,8.5,"Stable state","autocracy","Very limited","Hard-line autocracy",,"Functional flaws",,"Weak",,"Moderate","Sound","Poor","Flawed","Poor","Poor","Sound","Sound","Sound","Fair","Fair","Excellent","Fair","Fair","Flawed","Fair","Flawed","Fair"
"United Arab Emirates","ARE",2008,"Middle East and North Africa",77,5.233334,107,3.466667,7.5,10,6,6,8,2.25,1,1,3,4,4.25,2,4,5,6,1,1,1,2.3333333,1,2,,4,29,7,7,7,6.5,6,4,8,8,8,7,9,6,6,6,6.5,8,5,9,9,6,4,8,60,5.0435764,4.1875,3,8,3,1,5,5.125,5.791667,5,5,5,5,6.3333333,6,7,6,4.5,7,1,7,3,,7.3333333,7,7,8,.27,.14,1.0416665,9,"Stable state","autocracy","Very limited","Hard-line autocracy","No significant changes","Functioning","No significant changes","Moderate","Strong improvement","Minor","Sound","Poor","Flawed","Poor","Poor","Sound","Sound","Sound","Fair","Sound","Excellent","Fair","Flawed","Fair","Fair","Fair","Sound"
"United Arab Emirates","ARE",2010,"Middle East and North Africa",60,5.825,92,4.15,8.25,10,8,7,8,3,3,1,3,5,4.5,2,4,6,6,2,2,2,3,1,3,,5,21,7.5,7,7,7,7,4,9,8,8.5,8,9,6.5,6,7,8,8,8,9,9,6.5,5,8,56,5.4153067,3.6041667,2,7,3,1,4,4.625,6.3125,5,5,5,5,7,6,8,7,5.25,7,2,8,4,,8,8,7,9,.68,.5,.52083349,9,"Stable state","autocracy","Limited","Moderate autocracy","Improvement","Functioning","Improvement","Moderate","Improvement","Minor","Sound","Flawed","Fair","Poor","Flawed","Sound","Sound","Excellent","Sound","Sound","Excellent","Sound","Flawed","Fair","Sound","Fair","Sound"
